seed,best_cost,vehicles,dist_km,time_h,iters,time_sec,config
123,476445.18439953926,8,233.1705633276701,9.326822533106803,29,45.24848413467407,P40_pc0.9_pmI0.2_pmE0.2_LS1
456,476445.18439953926,8,233.17056332767015,9.326822533106807,31,45.27010202407837,P40_pc0.9_pmI0.2_pmE0.2_LS1
789,476445.18439953926,8,233.17056332767012,9.326822533106805,34,45.24539494514465,P40_pc0.9_pmI0.2_pmE0.2_LS1
123,476445.18439953926,8,233.17056332767015,9.326822533106807,37,45.78701114654541,P40_pc0.85_pmI0.2_pmE0.2_LS1
456,476445.18439953926,8,233.17056332767012,9.326822533106805,31,45.63417100906372,P40_pc0.85_pmI0.2_pmE0.2_LS1
789,476445.18439953926,8,233.17056332767012,9.326822533106805,31,45.10187792778015,P40_pc0.85_pmI0.2_pmE0.2_LS1
123,476445.18439953926,8,233.17056332767012,9.326822533106805,19,45.95550608634949,P60_pc0.9_pmI0.2_pmE0.2_LS1
456,476445.18439953926,8,233.17056332767015,9.326822533106807,16,46.878188133239746,P60_pc0.9_pmI0.2_pmE0.2_LS1
789,476445.18439953926,8,233.1705633276701,9.326822533106803,16,45.92383122444153,P60_pc0.9_pmI0.2_pmE0.2_LS1
